tweet_id,score,lat,lng,timestamp
1016463177679364097,1,35.177,128.812,1531193081
1016463176379060226,1,9.973,-84.196,1531193080
1016463175628099585,1,-25.71,134.484,1531193080
1016463174030131201,0,-5.95,106.002,1531193080
1016463170452353024,0,3.155,101.714,1531193079
1016463166161575938,1,43.654,-79.387,1531193078
1016463165020917760,1,39.399,-99.415,1531193078
1016463161426313217,0,53.479,-2.244,1531193077
1016463156506447872,0,-26.205,28.05,1531193076
1016463156330151937,0,48.857,2.351,1531193076
1016463149673791488,0,43.654,-79.387,1531193074
1016463148918816768,-1,37.513,127.122,1531193074
1016463139783806978,1,10.368,22.611,1531193072
1016463138797973504,0,43.654,-79.387,1531193071
1016463137636220928,1,37.83,-122.48,1531193071
1016463136608702465,1,41.033,19.847,1531193071
1016463134276481025,1,37.571,126.977,1531193070
1016463133299396609,-1,-29.954,-71.338,1531193070
1016463132485701638,1,24.821,67.14,1531193070
1016463130245849089,1,12.75,122.731,1531193069
1016463128186400768,1,43.654,-79.387,1531193069
1016463126802456578,0,51.507,-0.128,1531193069
1016463126466789377,1,-32.901,-68.793,1531193068
1016463126286381056,1,37.568,126.978,1531193068
1016463124709421056,0,54.977,-1.614,1531193068
1016463123258146816,1,43.617,0.392,1531193068
1016463120116559872,1,7.409,-7.552,1531193067
1016463120078950400,1,-5.675,-76.639,1531193067
1016463113644748802,1,43.654,-79.387,1531193065
1016463113640599553,0,39.399,-99.415,1531193065
1016463112948477953,1,22.307,113.92,1531193065
1016463110759206912,-1,38.824,-76.748,1531193065
1016463110641602560,-1,12.75,122.731,1531193065
1016463105130467328,0,-26.119,27.927,1531193063
1016463100344586240,1,38.061,140.888,1531193062
1016463099958734848,1,43.654,-79.387,1531193062
1016463093897936896,1,41.718,-87.543,1531193061
1016463088021696512,1,36.387,25.464,1531193059
1016463087698710529,0,1.466,103.758,1531193059
1016463084246818816,-1,19.455,-99.284,1531193058
1016463083345080322,-1,-6.981,108.488,1531193058
1016463078475497473,1,-4.799,114.563,1531193057
1016463075052933120,1,-37.95,176.938,1531193056
1016463067239079938,1,51.795,-3.988,1531193054
1016463064059777024,0,19.299,-99.642,1531193054
1016463061853589505,1,6.698,-1.623,1531193053
1016463059693391873,0,47.167,19.425,1531193053
1016463058699419650,1,40.651,-73.956,1531193052
1016463058032525313,1,21.305,-157.852,1531193052
1016463056270790656,1,28.739,-81.868,1531193052
1016463055750877184,1,51.507,-0.128,1531193052
1016463054316322816,1,39.985,-75.308,1531193051
1016463053683077120,0,38.89,-77.032,1531193051
1016463052688855041,1,-7.303,110.004,1531193051
1016463050856005632,1,7.065,125.608,1531193050
1016463050604507136,1,6.455,3.394,1531193050
1016463050021335040,0,47.47,-80.147,1531193050
1016463048234717184,1,-25.746,28.188,1531193050
1016463039925751808,0,-37.838,-64.789,1531193048
1016463033093091328,1,41.467,-81.537,1531193046
1016463032682188805,-1,52.568,-9.638,1531193046
1016463029133873155,0,49.487,31.272,1531193045
1016463027242061824,1,-1.355,102.457,1531193045
1016463026374021120,1,36.877,-92.501,1531193045
1016463025921052673,1,33.487,-102.616,1531193045
1016463022930448384,0,46.07,12.587,1531193044
1016463020401287173,1,40.003,-4.003,1531193043
1016463020300464129,-1,37.759,-122.447,1531193043
1016463016219381761,1,1.52,103.81,1531193042
1016463013862346754,1,40.756,-73.982,1531193042
1016463009110093825,1,45.631,-1.011,1531193040
1016463008346886144,1,48.144,17.105,1531193040
1016463003569524736,1,45.421,-75.69,1531193039
1016462999043727361,1,51.133,4.883,1531193038
1016462997257146368,1,38.9,-77.022,1531193038
1016462992831963136,0,28.667,77.1,1531193037
1016462991917768711,1,5.56,-0.206,1531193036
1016462990701400066,0,33.096,44.175,1531193036
1016462978370043904,1,24.002,44.5,1531193033
1016462976180613121,0,12.75,122.731,1531193033
1016462963434110976,1,-6.981,108.488,1531193030
1016462963048189952,0,55.948,-3.192,1531193030
1016462959776681984,0,-34.82,-58.466,1531193029
1016462957146988544,1,39.399,-99.415,1531193028
1016462950809210880,1,34.014,-118.416,1531193027
1016462949332815877,-1,36.387,25.464,1531193026
1016462948921819136,1,19.299,-99.642,1531193026
1016462946161983488,1,-4.799,114.563,1531193025
1016462938109038593,1,6.165,-75.6,1531193024
1016462935898480640,1,55.666,37.516,1531193023
1016462933490991104,-1,-6.934,107.605,1531193022
1016462928948719616,0,56.786,-4.114,1531193021
1016462927379947521,1,14.897,100.833,1531193021
1016462927061110784,1,1.43,114.741,1531193021
1016462924838154240,1,42.082,12.144,1531193020
1016462923684831243,0,6.455,3.394,1531193020
1016462922908774400,1,37.529,126.992,1531193020
1016462920614580224,0,36.722,3.051,1531193019
1016462920090341376,0,25.687,-100.316,1531193019
1016462917493899265,0,-4.799,114.563,1531193019
1016462917292584960,0,-6.209,106.808,1531193019
1016462910229344257,1,36.575,139.239,1531193017
1016462906148306945,1,12.75,122.731,1531193016
1016462905355759618,1,39.857,-105.232,1531193016
1016462903942119424,1,41.467,-81.537,1531193015
1016462900423200768,1,45.758,4.832,1531193015
1016462896342036481,0,23.404,84.628,1531193014
1016462895729790977,-1,-22.9,-43.111,1531193013
1016462887567659008,-1,37.571,126.977,1531193012
1016462886732992512,1,46.95,-71.227,1531193011
1016462885306986498,1,19.432,-99.133,1531193011
1016462884694609921,1,54.702,-3.277,1531193011
1016462881720807424,0,43.269,0.698,1531193010
1016462880915402753,1,51.025,-0.782,1531193010
1016462873562935297,1,24.806,85.504,1531193008
1016462870853378049,1,47.474,-0.552,1531193008
1016462870085636096,1,1.43,114.741,1531193007
1016462869016207360,0,55.948,-3.192,1531193007
1016462866193543169,0,19.14,-72.357,1531193006
1016462860929720320,1,53.402,-2.936,1531193005
1016462860178710528,1,-4.799,114.563,1531193005
1016462859461582848,1,35.578,-94.195,1531193005
1016462856194146306,-1,-7.389,109.372,1531193004
1016462852184465409,1,-6.934,107.605,1531193003
1016462845943435266,1,20.541,105.917,1531193002
1016462843611418626,1,40.715,-74.007,1531193001
1016462842084519936,0,55.666,37.516,1531193001
1016462841149194240,1,55.041,9.81,1531193000
1016462837189758977,1,-6.89,109.381,1531193000
1016462836606881792,0,49.905,8.471,1531192999
1016462833507160064,0,14.994,103.104,1531192999
1016462832324337664,0,-4.799,114.563,1531192998
1016462827266199553,1,-6.233,106.75,1531192997
1016462826095939584,-1,-35.496,-65.072,1531192997
1016462823646322690,1,2.817,101.499,1531192996
1016462820982996992,1,3.155,101.714,1531192996
1016462819271663616,0,-6.266,106.964,1531192995
1016462819137449984,0,-4.799,114.563,1531192995
1016462816704753664,0,35.908,127.767,1531192995
1016462816533012480,1,40.7,-89.641,1531192995
1016462816042156032,1,-26.675,27.926,1531192994
1016462814838427648,1,-30.0,-71.0,1531192994
1016462814423052288,1,14.591,120.98,1531192994
1016462813282238464,1,36.387,25.464,1531192994
1016462812103827458,1,9.153,7.485,1531192994
1016462808861507585,0,51.151,71.439,1531192993
1016462808060346368,0,36.558,127.941,1531192993
1016462805774553089,1,-35.496,-65.072,1531192992
1016462805568872448,1,39.985,-75.308,1531192992
1016462804935512064,1,36.234,-115.242,1531192992
1016462802930679808,1,19.432,-99.133,1531192991
1016462802725326848,1,33.807,-117.917,1531192991
1016462802465124352,-1,14.897,100.833,1531192991
1016462800380743686,-1,32.535,-98.369,1531192991
1016462798895775744,1,9.032,105.061,1531192990
1016462796844945409,1,55.386,36.734,1531192990
1016462795473289217,0,42.351,-71.155,1531192990
1016462795288633345,1,9.969,-84.729,1531192990
1016462779090231297,-1,49.283,-123.121,1531192986
1016462776758255617,0,37.568,126.978,1531192985
1016462775625740288,1,36.387,25.464,1531192985
1016462774048837638,1,38.9,-77.022,1531192984
1016462772287234049,0,39.784,-100.446,1531192984
1016462769900670977,1,41.429,13.145,1531192983
1016462769820848128,0,36.387,25.464,1531192983
1016462769330089985,1,49.163,-123.137,1531192983
1016462762321440768,0,25.054,-77.492,1531192982
1016462760341721088,0,-4.799,114.563,1531192981
1016462759381397505,-1,52.361,5.229,1531192981
1016462743455588352,1,52.026,-95.533,1531192977
1016462742822285312,0,39.593,-8.52,1531192977
1016462738330025984,1,52.614,1.331,1531192976
1016462737839288321,0,34.163,62.275,1531192976
1016462736761315328,1,12.069,-12.308,1531192976
1016462735347838977,0,-6.261,106.961,1531192975
1016462734714523648,1,28.418,-81.584,1531192975
1016462732990844930,1,6.455,3.394,1531192975
1016462731216605184,1,33.401,-111.688,1531192974
1016462730210037760,1,-33.366,119.755,1531192974
1016462728771207168,1,54.329,40.408,1531192974
1016462725294239745,1,39.593,-8.52,1531192973
1016462722093871104,0,28.533,77.382,1531192972
1016462717287313409,0,12.75,122.731,1531192971
1016462717006336001,-1,38.701,-90.149,1531192971
1016462716507213825,1,39.593,-8.52,1531192971
1016462711415287808,0,52.825,-2.007,1531192970
1016462710463254529,0,18.389,-78.132,1531192969
1016462705803157504,1,-34.82,-58.466,1531192968
1016462705191018496,1,53.578,-2.427,1531192968
1016462702514987008,1,34.014,-118.416,1531192967
1016462701793509376,1,39.593,-8.52,1531192967
1016462699146903554,1,-33.929,18.417,1531192967
1016462695711805440,0,38.701,-90.149,1531192966
1016462695049187334,0,39.593,-8.52,1531192966
1016462692578742272,1,55.479,37.327,1531192965
1016462691316191232,1,55.378,-3.436,1531192965
1016462690456363008,1,6.455,3.389,1531192965
1016462684978667521,-1,-34.613,-58.382,1531192963
1016462683078627329,1,47.458,-0.289,1531192963
1016462680306008065,1,12.75,122.731,1531192962
1016462678670434308,1,59.159,10.264,1531192962
1016462675147030529,0,55.859,-4.002,1531192961
1016462674941468672,-1,51.295,-116.964,1531192961
1016462673486049281,1,-4.799,114.563,1531192960
1016462670042681345,1,26.714,-80.053,1531192960
1016462665865101312,0,39.593,-8.52,1531192959
1016462664971808770,1,56.786,-4.114,1531192958
1016462662912348165,1,51.452,-0.913,1531192958
1016462662790713346,0,44.555,33.472,1531192958
1016462660186005504,-1,-34.82,-58.466,1531192957
1016462659703603202,0,19.299,-99.642,1531192957
1016462658415947777,1,-32.958,27.95,1531192957
1016462656197324801,1,26.011,-80.149,1531192956
1016462651663245318,1,50.903,-1.404,1531192955
1016462650446893056,0,33.775,-78.796,1531192955
1016462649947709440,0,33.985,-118.469,1531192955
1016462649079541762,1,39.593,-8.52,1531192955
1016462645308870656,1,38.824,-85.634,1531192954
1016462635083198465,1,39.593,-8.52,1531192951
1016462634273554437,0,19.987,-102.9,1531192951
1016462631626944512,1,40.343,-79.81,1531192950
1016462630972579841,1,3.208,101.304,1531192950
1016462628640710656,1,-12.043,-77.028,1531192950
1016462627919183872,0,-6.261,106.961,1531192950
1016462627222978561,1,32.054,118.807,1531192949
1016462622420594688,1,-8.412,-37.592,1531192948
1016462622122741760,1,39.593,-8.52,1531192948
1016462615323824129,1,-9.234,-75.946,1531192947
1016462614493184000,1,19.432,-99.133,1531192946
1016462611808784384,1,35.908,127.767,1531192946
1016462611460677638,1,43.417,27.52,1531192946
1016462610437496832,0,55.085,-113.863,1531192945
1016462608583585792,-1,39.593,-8.52,1531192945
1016462606666612737,-1,-25.695,133.795,1531192945
1016462606574505984,1,4.175,73.51,1531192945
1016462606314467330,1,12.984,77.721,1531192944
1016462605144207361,0,33.096,44.175,1531192944
1016462600425463808,0,38.428,140.929,1531192943
1016462598009753600,1,6.455,3.394,1531192942
1016462597409984513,0,24.867,67.031,1531192942
1016462594125811714,-1,39.593,-8.52,1531192942
1016462591051292672,-1,-7.821,111.999,1531192941
1016462583707168769,1,-6.87,-75.046,1531192939
1016462581589053440,0,-10.0,-76.0,1531192939
1016462581022756865,-1,-25.958,32.598,1531192938
1016462580070666240,-1,-10.333,-53.2,1531192938
1016462575435898880,1,39.739,-104.99,1531192937
1016462574538244096,1,-7.801,110.365,1531192937
1016462572608983040,0,50.98,11.711,1531192936
1016462564731940864,0,-4.799,114.563,1531192935
1016462564115533824,0,-23.906,29.461,1531192934
1016462563930853376,0,41.774,123.381,1531192934
1016462562496479233,1,32.114,35.034,1531192934
1016462558725844992,1,39.593,-8.52,1531192933
1016462558511976449,1,51.455,-2.588,1531192933
1016462550043590656,0,33.096,44.175,1531192931
1016462548626001921,0,54.0,-1.5,1531192931
1016462545920512001,1,23.759,90.379,1531192930
1016462544452628480,1,39.593,-8.52,1531192930
1016462535120179201,0,36.339,137.9,1531192927
1016462535061483520,1,13.659,100.601,1531192927
1016462533098721281,1,31.549,-97.147,1531192927
1016462530892492800,1,39.593,-8.52,1531192926
1016462529034215424,1,48.492,-90.556,1531192926
1016462528396787717,0,42.802,-84.447,1531192926
1016462527675420672,1,-12.285,-41.929,1531192926
1016462526735888384,1,27.506,-99.509,1531192925
1016462526555533312,0,38.89,-77.032,1531192925
1016462524127105024,0,64.984,-18.106,1531192925
1016462523535646720,1,7.798,7.652,1531192925
1016462523443417090,0,19.299,-99.642,1531192925
1016462521677385729,1,35.294,74.146,1531192924
1016462518657486848,1,37.568,126.978,1531192924
1016462517147783168,0,39.593,-8.52,1531192923
1016462513767006208,1,-4.799,114.563,1531192922
1016462513758752768,1,44.484,-110.874,1531192922
1016462511627911168,0,19.299,-99.642,1531192922
1016462510881497088,0,55.226,11.78,1531192922
1016462509576843264,0,3.59,98.674,1531192921
1016462508750790656,1,6.455,3.394,1531192921
1016462504204099584,1,39.593,-8.52,1531192920
1016462497614835712,0,39.593,-8.52,1531192919
1016462496348057600,1,19.299,-99.642,1531192918
1016462489863839744,1,35.682,139.753,1531192917
1016462483094061057,1,2.5,112.5,1531192915
1016462479243636737,0,19.299,-99.642,1531192914
1016462477457059841,1,39.593,-8.52,1531192914
1016462476362182656,1,15.355,-7.252,1531192913
1016462476022571013,0,46.226,6.137,1531192913
1016462472897843205,1,33.487,-102.616,1531192913
1016462470070849536,0,39.593,-8.52,1531192912
1016462465008168962,-1,-6.355,106.809,1531192911
1016462463322255360,1,39.593,-8.52,1531192910
1016462462051184642,1,-20.982,55.333,1531192910
1016462457118838784,0,13.703,-89.22,1531192909
1016462455877373953,0,52.794,-8.238,1531192909
1016462454446944256,1,-35.307,149.127,1531192908
1016462447580835840,0,45.99,11.668,1531192907
1016462446058528769,1,9.624,-73.213,1531192906
1016462444171005952,0,39.593,-8.52,1531192906
1016462440169639936,1,41.01,28.965,1531192905
1016462438382780416,1,10.1,99.83,1531192904
1016462438005276672,0,45.99,11.668,1531192904
1016462437497925632,1,39.593,-8.52,1531192904
1016462430518632448,1,6.455,3.389,1531192903
1016462429612470272,1,28.667,77.1,1531192902
1016462428538884103,0,38.716,-9.142,1531192902
1016462427146375173,1,33.401,-111.688,1531192902
1016462423849668609,1,43.255,-79.868,1531192901
1016462422553473024,1,-25.695,133.795,1531192901
1016462421748113408,-1,45.46,9.18,1531192900
1016462421467287552,0,53.943,15.903,1531192900
1016462421446324225,1,50.496,-94.421,1531192900
1016462421223825408,0,39.593,-8.52,1531192900
1016462420498264064,1,-4.799,114.563,1531192900
1016462419344936961,0,50.98,11.711,1531192900
1016462418820595715,-1,44.523,0.037,1531192900
1016462414005657605,1,5.934,-1.382,1531192899
1016462412873003009,1,39.399,-99.415,1531192898
1016462410348220416,0,53.807,-3.055,1531192898
1016462409228222465,0,39.593,-8.52,1531192897
1016462408678699008,-1,37.568,126.978,1531192897
1016462405969240064,1,14.591,120.98,1531192897
1016462402567614464,1,23.759,90.379,1531192896
1016462399266680832,0,19.299,-99.642,1531192895
1016462398490734592,1,52.802,-2.114,1531192895
1016462397836537858,1,39.593,-8.52,1531192895
1016462395131285505,1,42.773,-86.102,1531192894
1016462394510512128,0,30.314,70.21,1531192894
1016462394023800833,-1,1.29,103.852,1531192894
1016462393952653313,0,38.96,34.925,1531192894
1016462393923153920,1,7.873,80.772,1531192894
1016462392287379457,-1,52.28,6.447,1531192893
1016462391628967937,0,51.507,-0.128,1531192893
1016462388768526336,0,-26.457,29.471,1531192893
1016462386553737216,0,5.33,103.138,1531192892
1016462384326684672,-1,39.593,-8.52,1531192892
1016462383965876224,0,3.209,101.566,1531192891
1016462381948391424,1,39.084,-84.52,1531192891
1016462379314565120,0,40.715,-74.007,1531192890
1016462378966269953,0,-4.799,114.563,1531192890
1016462377120882688,0,53.326,-2.233,1531192890
1016462377020215296,0,9.963,76.254,1531192890
1016462373857779713,1,44.548,11.172,1531192889
1016462370611322881,0,39.593,-8.52,1531192888
1016462366240858113,1,40.715,-74.007,1531192887
1016462364328243201,0,39.593,-8.52,1531192887
1016462360549183493,0,51.621,0.304,1531192886
1016462354266181632,1,50.641,4.661,1531192884
1016462350570872832,0,-25.695,133.795,1531192883
1016462349052542976,-1,50.682,-2.268,1531192883
1016462345827123201,1,39.593,-8.52,1531192882
1016462345772490752,1,12.75,122.731,1531192882
1016462343889391616,1,-29.085,26.16,1531192882
1016462342169690113,1,51.507,-0.128,1531192881
1016462342127677440,1,32.911,-96.531,1531192881
1016462342022934528,1,27.826,12.786,1531192881
1016462340806434816,0,19.299,-99.642,1531192881
1016462340764643329,0,35.723,4.506,1531192881
1016462338348773376,1,39.593,-8.52,1531192881
1016462333885997056,1,32.438,-116.905,1531192880
1016462333281906688,1,52.954,-1.144,1531192879
1016462329796366336,1,1.318,103.83,1531192879
1016462329557364737,0,45.631,-1.011,1531192878
1016462328525656068,0,26.437,50.104,1531192878
1016462327565217792,0,43.269,0.698,1531192878
1016462326000685057,1,26.64,-81.873,1531192878
1016462325556154368,0,37.862,-87.061,1531192878
1016462325161684992,0,-6.175,106.827,1531192877
1016462323681320960,1,-12.062,-77.037,1531192877
1016462323584851968,0,42.773,-86.102,1531192877
1016462323001815041,1,39.593,-8.52,1531192877
1016462318887038978,0,22.762,104.864,1531192876
1016462318652350464,0,26.437,50.104,1531192876
1016462316710215680,0,-6.934,107.605,1531192875
1016462314961133569,0,51.507,-0.128,1531192875
1016462313744977920,-1,52.795,-0.54,1531192875
1016462311593316352,1,-37.838,-64.789,1531192874
1016462311127703552,-1,18.52,73.854,1531192874
1016462308514586624,1,-4.799,114.563,1531192873
1016462307969437696,0,39.593,-8.52,1531192873
1016462307163979776,1,48.492,-90.556,1531192873
1016462301229191168,0,39.593,-8.52,1531192872
1016462297978597376,0,51.507,-0.128,1531192871
1016462294287450112,1,14.165,120.862,1531192870
1016462293234675712,1,-4.799,114.563,1531192870
1016462285580185600,0,45.631,-1.011,1531192868
1016462285462802432,1,-26.385,-60.768,1531192868
1016462284036722688,1,39.593,-8.52,1531192868
1016462283948650502,1,38.708,-9.137,1531192868
1016462283449434114,1,-23.832,30.161,1531192867
1016462282866343936,0,3.59,98.674,1531192867
1016462281985724417,1,38.129,35.561,1531192867
1016462278630297600,1,8.417,-70.567,1531192866
1016462276952449024,1,48.592,8.151,1531192866
1016462276491018240,-1,39.593,-8.52,1531192866
1016462271550279680,1,46.536,-121.79,1531192865
1016462267662008320,1,41.01,28.965,1531192864
1016462267133489152,1,39.399,-99.415,1531192864
1016462265061539841,0,-6.261,106.961,1531192863
1016462264470200321,1,39.399,-99.415,1531192863
1016462263899869184,-1,54.574,-1.13,1531192863
1016462260426797056,1,28.667,77.1,1531192862
1016462259416023040,1,52.505,4.654,1531192862
1016462257272885249,1,32.741,-117.131,1531192861
1016462255372713984,1,39.003,123.662,1531192861
1016462254932418561,-1,39.593,-8.52,1531192861
1016462247990845441,-1,39.593,-8.52,1531192859
1016462247835693056,0,-37.814,144.963,1531192859
1016462247483330560,0,41.652,-0.881,1531192859
1016462246271045632,0,27.804,-81.197,1531192859
1016462244844953600,0,51.507,-0.128,1531192858
1016462243960115200,1,-26.876,24.29,1531192858
1016462239837114369,0,3.612,31.14,1531192857
1016462238532579328,1,48.972,-89.8,1531192857
1016462236741767169,0,-29.848,-51.171,1531192856
1016462232312377344,0,1.318,103.83,1531192855
1016462231863607297,-1,3.14,101.707,1531192855
1016462231368884224,0,39.593,-8.52,1531192855
1016462228885684224,1,58.036,12.864,1531192854
1016462227858214912,1,45.379,-75.654,1531192854
1016462223185760256,1,38.716,-9.142,1531192853
1016462222766161920,1,43.48,-5.448,1531192853
1016462220916547584,0,45.99,11.668,1531192853
1016462220534931456,-1,36.365,6.615,1531192852
1016462218362347521,1,39.593,-8.52,1531192852
1016462214310580226,-1,-11.849,-77.095,1531192851
1016462213308125184,-1,41.058,-85.319,1531192851
1016462211651256322,1,22.423,114.232,1531192850
1016462210921582592,1,53.647,-1.782,1531192850
1016462207838588928,1,17.932,-76.258,1531192849
1016462206588764160,1,14.894,120.237,1531192849
1016462206542798849,1,51.236,6.812,1531192849
1016462203791159296,1,31.237,121.458,1531192848
1016462198049128448,1,36.387,25.464,1531192847
1016462194274209792,1,46.993,3.677,1531192846
1016462192785444864,1,39.593,-8.52,1531192846
1016462189316567041,0,1.557,110.344,1531192845
1016462187156537344,0,-6.714,108.561,1531192845
1016462186846310400,1,15.783,-90.231,1531192844
1016462185545908225,1,50.427,5.568,1531192844
1016462183721586693,-1,36.42,-97.874,1531192844
1016462180131237888,1,39.593,-8.52,1531192843
1016462179577495552,1,33.748,-84.391,1531192843
1016462168374611971,1,3.264,31.263,1531192840
1016462167447441408,0,55.948,-3.192,1531192840
1016462160694861824,1,53.443,-2.218,1531192838
1016462158341664768,1,41.77,44.74,1531192838
1016462155900735488,0,39.593,-8.52,1531192837
1016462145951879168,1,37.527,-85.288,1531192835
1016462143103930368,1,-8.055,-34.872,1531192834
1016462142982230016,1,51.219,4.402,1531192834
1016462142088863744,0,9.432,8.043,1531192834
1016462139534397440,1,36.62,26.394,1531192833
1016462137462489089,1,39.593,-8.52,1531192833
1016462137273618432,1,36.234,-115.242,1531192833
1016462133142290432,1,36.387,25.464,1531192832
1016462132555145218,1,40.715,-74.007,1531192832
1016462132093710337,1,37.618,-93.707,1531192831
1016462128394350592,1,-5.446,105.264,1531192831
1016462126922321920,1,41.938,-93.15,1531192830
1016462119154225152,1,14.512,121.022,1531192828
1016462118898622464,1,39.593,-8.52,1531192828
1016462116839018496,-1,37.464,126.669,1531192828
1016462114884636673,1,42.183,-72.095,1531192827
1016462113244569601,1,28.667,77.1,1531192827
1016462111734714369,1,52.378,4.895,1531192827
1016462111256412161,1,36.387,25.464,1531192826
1016462104570814466,0,39.593,-8.52,1531192825
1016462099718066176,0,-19.92,-43.938,1531192824
1016462097511788545,0,39.593,-8.52,1531192823
1016462082928148482,1,37.568,126.978,1531192820
1016462074422157312,1,-37.838,-64.789,1531192818
1016462070777307137,0,-27.763,29.924,1531192817
1016462067233116160,1,12.748,4.527,1531192816
1016462063521157121,1,14.575,120.984,1531192815
1016462061516173312,0,-34.82,-58.466,1531192815
1016462059087671296,0,45.523,-122.676,1531192814
1016462057644830721,1,37.486,128.589,1531192814
1016462056944521216,1,32.318,-86.902,1531192813
1016462056697028610,0,54.702,-3.277,1531192813
1016462050124599296,1,22.351,78.668,1531192812
1016462048912461824,0,53.75,-2.48,1531192812
1016462048551579649,1,52.752,1.312,1531192811
1016462048425906176,-1,52.795,-0.54,1531192811
1016462039085125632,1,25.774,-80.194,1531192809
1016462035893317632,1,34.116,9.609,1531192808
1016462035234820101,1,20.631,-103.346,1531192808
1016462033682755584,1,37.568,126.978,1531192808
1016462033468907520,0,-4.799,114.563,1531192808
1016462032487534592,0,45.631,-1.011,1531192808
1016462031346692096,1,9.014,-69.274,1531192807
1016462029568131073,0,17.49,102.239,1531192807
1016462027718610945,1,36.273,-115.179,1531192807
1016462027101880321,1,34.163,62.275,1531192806
1016462025264943104,-1,-34.82,-58.466,1531192806
1016462022777634823,0,35.7,140.236,1531192805
1016462020034490368,1,39.399,-99.415,1531192805
1016462012271005697,0,39.593,-8.52,1531192803
1016462005497036800,1,37.711,-121.947,1531192801
1016462004209381376,-1,-5.446,105.264,1531192801
1016462002762309632,-1,3.208,101.304,1531192801
1016461994554085376,1,47.47,-80.147,1531192799
1016461991605620737,0,25.772,32.72,1531192798
1016461987117756416,1,37.86,40.221,1531192797
1016461982919217157,1,44.436,26.103,1531192796
1016461980813709317,0,58.229,-7.026,1531192795
1016461980104683520,1,-28.086,153.449,1531192795
1016461978900914176,1,13.73,100.507,1531192795
1016461978309623813,1,5.568,-0.29,1531192795
1016461977307176963,0,36.387,25.464,1531192794
1016461974450757632,0,-7.303,110.004,1531192794
1016461972332662787,0,0.744,120.446,1531192793
1016461970067935232,1,47.217,5.963,1531192793
1016461969920962560,1,37.568,126.978,1531192793
1016461969493233664,-1,7.378,3.897,1531192793
1016461968713158657,0,51.627,0.042,1531192792
1016461967517732864,1,-33.452,-70.674,1531192792
1016461965919694848,0,38.716,-9.142,1531192792
1016461961263865856,0,-4.799,114.563,1531192791
1016461961171619840,0,-4.799,114.563,1531192791
1016461960047661058,-1,51.356,-2.371,1531192790
1016461958793646080,1,-22.911,-43.209,1531192790
1016461956688072704,1,53.562,-2.703,1531192790
1016461956289478656,1,33.491,-117.108,1531192789
1016461952241897472,1,23.531,-102.278,1531192789
1016461951269064704,1,40.756,-73.982,1531192788
1016461948110532608,1,-4.799,114.563,1531192788
